wavenumber_cm_minus_1,transmittance,absorbance
2.916000000000000000e+03,7.987999999999999545e-01,9.756194380133506594e-02
2.917000000000000000e+03,7.987999999999999545e-01,9.756194380133506594e-02
2.918000000000000000e+03,7.987999999999999545e-01,9.756194380133506594e-02
2.919000000000000000e+03,7.984999999999999876e-01,9.772507952549827626e-02
2.920000000000000000e+03,7.983000000000000096e-01,9.783387072894872416e-02
2.921000000000000000e+03,7.981000000000000316e-01,9.794268919153338582e-02
2.922000000000000000e+03,7.979000000000000536e-01,9.805153492691597028e-02
2.923000000000000000e+03,7.965999999999999748e-01,9.875969792669081482e-02
2.924000000000000000e+03,7.953000000000000069e-01,9.946901754724413180e-02
2.925000000000000000e+03,7.937999999999999501e-01,1.002889054288554210e-01
2.926000000000000000e+03,7.923000000000000043e-01,1.011103440734135162e-01
2.927000000000000000e+03,7.897999999999999465e-01,1.024828705994746403e-01
2.928000000000000000e+03,7.872999999999999998e-01,1.038597485579804136e-01
2.929000000000000000e+03,7.845999999999999641e-01,1.053516962064829088e-01
2.930000000000000000e+03,7.820000000000000284e-01,1.067932469401519785e-01
2.931000000000000000e+03,7.760000000000000231e-01,1.101382787418115489e-01
2.932000000000000000e+03,7.700000000000000178e-01,1.135092748275181168e-01
2.933000000000000000e+03,7.652999999999999803e-01,1.161682866705475436e-01
2.934000000000000000e+03,7.606000000000000538e-01,1.188436789244363134e-01
2.935000000000000000e+03,7.552999999999999714e-01,1.218805153028325178e-01
2.936000000000000000e+03,7.500999999999999890e-01,1.248808345374318035e-01
2.937000000000000000e+03,7.391999999999999682e-01,1.312380417879497330e-01
2.938000000000000000e+03,7.282999999999999474e-01,1.376896900457296180e-01
2.939000000000000000e+03,7.223000000000000531e-01,1.412823851397083108e-01
2.940000000000000000e+03,7.163000000000000478e-01,1.449050488413781423e-01
2.941000000000000000e+03,7.157999999999999918e-01,1.452083059460144987e-01
2.942000000000000000e+03,7.133000000000000451e-01,1.467277759793167435e-01
2.943000000000000000e+03,7.149999999999999689e-01,1.456939581989193933e-01
2.944000000000000000e+03,7.146000000000000130e-01,1.459369881335788599e-01
2.945000000000000000e+03,7.178999999999999826e-01,1.439360466669002137e-01
2.946000000000000000e+03,7.211999999999999522e-01,1.419442819496356811e-01
2.947000000000000000e+03,7.281999999999999584e-01,1.377493254020750457e-01
2.948000000000000000e+03,7.352999999999999536e-01,1.335354340282596530e-01
2.949000000000000000e+03,7.439000000000000057e-01,1.284854412916180688e-01
2.950000000000000000e+03,7.524999999999999467e-01,1.234934957341190659e-01
2.951000000000000000e+03,7.627000000000000446e-01,1.176462536112860141e-01
2.952000000000000000e+03,7.730000000000000204e-01,1.118205060816750834e-01
2.953000000000000000e+03,7.728000000000000425e-01,1.119328865925630495e-01
2.954000000000000000e+03,7.752999999999999892e-01,1.105302160304925813e-01
2.955000000000000000e+03,7.723999999999999755e-01,1.121577348926429130e-01
2.956000000000000000e+03,7.721999999999999975e-01,1.122702027119696910e-01
2.957000000000000000e+03,7.705999999999999517e-01,1.131709953230179144e-01
2.958000000000000000e+03,7.691000000000000059e-01,1.140171886450268984e-01
2.959000000000000000e+03,7.631999999999999895e-01,1.173616383039613048e-01
2.960000000000000000e+03,7.572999999999999732e-01,1.207320431753872020e-01
2.961000000000000000e+03,7.447000000000000286e-01,1.280186461566306388e-01
2.962000000000000000e+03,7.320999999999999730e-01,1.354295931465697433e-01
2.963000000000000000e+03,7.207000000000000073e-01,1.422454779405577796e-01
2.964000000000000000e+03,7.094000000000000306e-01,1.491088158640760386e-01
2.965000000000000000e+03,7.086000000000000076e-01,1.495988520028415647e-01
2.966000000000000000e+03,7.028999999999999693e-01,1.531064566833748308e-01
2.967000000000000000e+03,7.116999999999999993e-01,1.477030341730745655e-01
2.968000000000000000e+03,7.156000000000000139e-01,1.453296681046646055e-01
2.969000000000000000e+03,7.198999999999999844e-01,1.427278264359586324e-01
2.970000000000000000e+03,7.241999999999999549e-01,1.401414795190071838e-01
2.971000000000000000e+03,7.267000000000000126e-01,1.386448398067399168e-01
2.972000000000000000e+03,7.291999999999999593e-01,1.371533400170613370e-01
2.973000000000000000e+03,7.316000000000000281e-01,1.357263031956207344e-01
2.974000000000000000e+03,7.339999999999999858e-01,1.343039400839294850e-01
2.975000000000000000e+03,7.357000000000000206e-01,1.332992439575009236e-01
2.976000000000000000e+03,7.374000000000000554e-01,1.322968667299022627e-01
2.977000000000000000e+03,7.397000000000000242e-01,1.309443812980920496e-01
2.978000000000000000e+03,7.419999999999999929e-01,1.295960947209729430e-01
2.979000000000000000e+03,7.557000000000000384e-01,1.216505777822245032e-01
2.980000000000000000e+03,7.693999999999999728e-01,1.138478180292033237e-01
2.981000000000000000e+03,7.801000000000000156e-01,1.078497220986359278e-01
2.982000000000000000e+03,7.907999999999999474e-01,1.019333393583653352e-01
2.983000000000000000e+03,7.913000000000000034e-01,1.016588342724907418e-01
2.984000000000000000e+03,7.919000000000000483e-01,1.013296570344701386e-01
2.985000000000000000e+03,7.923999999999999932e-01,1.010555331334905410e-01
2.986000000000000000e+03,7.930000000000000382e-01,1.007268126823961801e-01
2.987000000000000000e+03,7.934999999999999831e-01,1.004530689091330115e-01
2.988000000000000000e+03,7.940000000000000391e-01,1.001794975729037168e-01
2.989000000000000000e+03,7.944999999999999840e-01,9.990609845660165800e-02
2.990000000000000000e+03,7.951000000000000290e-01,9.957824654226238303e-02
2.991000000000000000e+03,7.955999999999999739e-01,9.930522554760205789e-02
2.992000000000000000e+03,7.962000000000000188e-01,9.897782675192084989e-02
2.993000000000000000e+03,7.966999999999999638e-01,9.870518283443280305e-02
2.994000000000000000e+03,7.972000000000000197e-01,9.843270997155000035e-02
2.995000000000000000e+03,7.976999999999999647e-01,9.816040794877053943e-02
2.996000000000000000e+03,7.983000000000000096e-01,9.783387072894872416e-02
2.997000000000000000e+03,7.987999999999999545e-01,9.756194380133506594e-02
2.998000000000000000e+03,7.993000000000000105e-01,9.729018703012291824e-02
2.999000000000000000e+03,7.997999999999999554e-01,9.701860020249718219e-02
3.000000000000000000e+03,8.004000000000000004e-01,9.669292003582620476e-02
3.001000000000000000e+03,8.008999999999999453e-01,9.642170633694563397e-02
3.002000000000000000e+03,8.014999999999999902e-01,9.609647330983638047e-02
3.003000000000000000e+03,8.020000000000000462e-01,9.582563171583646788e-02
3.004000000000000000e+03,8.024999999999999911e-01,9.555495892309032180e-02
3.005000000000000000e+03,8.030000000000000471e-01,9.528445472131903682e-02
3.006000000000000000e+03,8.035999999999999810e-01,9.496007192378846939e-02
3.007000000000000000e+03,8.041000000000000369e-01,9.468993788391448507e-02
3.008000000000000000e+03,8.046999999999999709e-01,9.436599867304526490e-02
3.009000000000000000e+03,8.052000000000000268e-01,9.409623378338308197e-02
3.010000000000000000e+03,8.056999999999999718e-01,9.382663635595138441e-02
3.011000000000000000e+03,8.062000000000000277e-01,9.355720618296761715e-02
3.012000000000000000e+03,8.067999999999999616e-01,9.323411045927219865e-02
3.013000000000000000e+03,8.073000000000000176e-01,9.296504751658303534e-02
3.014000000000000000e+03,8.078999999999999515e-01,9.264239186882715360e-02
3.015000000000000000e+03,8.084000000000000075e-01,9.237369515673361786e-02
3.016000000000000000e+03,8.088999999999999524e-01,9.210516458371713344e-02
3.017000000000000000e+03,8.094000000000000083e-01,9.183679994445211048e-02
3.018000000000000000e+03,8.100000000000000533e-01,9.151498112135021679e-02
3.019000000000000000e+03,8.104999999999999982e-01,9.124698081546625539e-02
3.020000000000000000e+03,8.110000000000000542e-01,9.097914578884394587e-02
3.021000000000000000e+03,8.114999999999999991e-01,9.071147583774932799e-02
3.022000000000000000e+03,8.121000000000000441e-01,9.039048950983112618e-02
3.023000000000000000e+03,8.125999999999999890e-01,9.012318200960720005e-02
3.024000000000000000e+03,8.132000000000000339e-01,8.980263003399899246e-02
3.025000000000000000e+03,8.136999999999999789e-01,8.953568400438638442e-02
3.026000000000000000e+03,8.142000000000000348e-01,8.926890195661928151e-02
3.027000000000000000e+03,8.146999999999999797e-01,8.900228368935719780e-02
3.028000000000000000e+03,8.153000000000000247e-01,8.868255767596944228e-02
3.029000000000000000e+03,8.157999999999999696e-01,8.841629901892424093e-02
3.030000000000000000e+03,8.164000000000000146e-01,8.809700395596709033e-02
3.031000000000000000e+03,8.168999999999999595e-01,8.783110394037302315e-02
3.032000000000000000e+03,8.174000000000000155e-01,8.756536662442532259e-02
3.033000000000000000e+03,8.178999999999999604e-01,8.729979180913965964e-02
3.034000000000000000e+03,8.185000000000000053e-01,8.698131625203975315e-02
3.035000000000000000e+03,8.189999999999999503e-01,8.671609823958155439e-02
3.036000000000000000e+03,8.195999999999999952e-01,8.639805027084261624e-02
3.037000000000000000e+03,8.201000000000000512e-01,8.613318810376070778e-02
3.038000000000000000e+03,8.205999999999999961e-01,8.586848736910615565e-02
3.039000000000000000e+03,8.211000000000000520e-01,8.560394787021390062e-02
3.040000000000000000e+03,8.216999999999999860e-01,8.528671302637619300e-02
3.041000000000000000e+03,8.222000000000000419e-01,8.502252755566902520e-02
3.042000000000000000e+03,8.226999999999999869e-01,8.475850269380560964e-02
3.043000000000000000e+03,8.232000000000000428e-01,8.449463824562346292e-02
3.044000000000000000e+03,8.237999999999999767e-01,8.417821237960126934e-02
3.045000000000000000e+03,8.243000000000000327e-01,8.391470015629726165e-02
3.046000000000000000e+03,8.248999999999999666e-01,8.359869639612439729e-02
3.047000000000000000e+03,8.254000000000000226e-01,8.333553545860282463e-02
3.048000000000000000e+03,8.258999999999999675e-01,8.307253388700731878e-02
3.049000000000000000e+03,8.264000000000000234e-01,8.280969148843582428e-02
3.050000000000000000e+03,8.269999999999999574e-01,8.249449044745335580e-02
3.051000000000000000e+03,8.275000000000000133e-01,8.223199755224364083e-02
3.052000000000000000e+03,8.280999999999999472e-01,8.191721535781282260e-02
3.053000000000000000e+03,8.286000000000000032e-01,8.165507103772508268e-02
3.054000000000000000e+03,8.290999999999999481e-01,8.139308485501810242e-02
3.055000000000000000e+03,8.296000000000000041e-01,8.113125661901544883e-02
3.056000000000000000e+03,8.302000000000000490e-01,8.081727095749934031e-02
3.057000000000000000e+03,8.306999999999999940e-01,8.055578953476306980e-02
3.058000000000000000e+03,8.313000000000000389e-01,8.024221949810581012e-02
3.059000000000000000e+03,8.317999999999999838e-01,7.998108397108519285e-02
3.060000000000000000e+03,8.323000000000000398e-01,7.972010536705156913e-02
3.061000000000000000e+03,8.327999999999999847e-01,7.945928349752026665e-02
3.062000000000000000e+03,8.334000000000000297e-01,7.914650387874078152e-02
3.063000000000000000e+03,8.349999999999999645e-01,7.831352451639793377e-02
3.064000000000000000e+03,8.366999999999999993e-01,7.743023101428769817e-02
3.065000000000000000e+03,8.380999999999999561e-01,7.670415934449607842e-02
3.066000000000000000e+03,8.395000000000000240e-01,7.597929952593240888e-02
3.067000000000000000e+03,8.406000000000000139e-01,7.541061433058175723e-02
3.068000000000000000e+03,8.417000000000000037e-01,7.484267282410148048e-02
3.069000000000000000e+03,8.426000000000000156e-01,7.437854520917101808e-02
3.070000000000000000e+03,8.436000000000000165e-01,7.386342893255121167e-02
3.071000000000000000e+03,8.445000000000000284e-01,7.340034609297250989e-02
3.072000000000000000e+03,8.454000000000000403e-01,7.293775650699992064e-02
3.073000000000000000e+03,8.463000000000000522e-01,7.247565912497125340e-02
3.074000000000000000e+03,8.473000000000000531e-01,7.196279359311698320e-02
3.075000000000000000e+03,8.479999999999999760e-01,7.160414774328618948e-02
3.076000000000000000e+03,8.487999999999999989e-01,7.119462910671574274e-02
3.077000000000000000e+03,8.495000000000000329e-01,7.083661679493556684e-02
3.078000000000000000e+03,8.501999999999999558e-01,7.047889936889598084e-02
3.079000000000000000e+03,8.508000000000000007e-01,7.017251876930863386e-02
3.080000000000000000e+03,8.515000000000000346e-01,6.981534770138014823e-02
3.081000000000000000e+03,8.520999999999999686e-01,6.950943469373041528e-02
3.082000000000000000e+03,8.527000000000000135e-01,6.920373701669978173e-02
3.083000000000000000e+03,8.531999999999999584e-01,6.894915322260888879e-02
3.084000000000000000e+03,8.538000000000000034e-01,6.864384953207203210e-02
3.085000000000000000e+03,8.544000000000000483e-01,6.833876031551877617e-02
3.086000000000000000e+03,8.549999999999999822e-01,6.803388527182736845e-02
3.087000000000000000e+03,8.555000000000000382e-01,6.777998612288090030e-02
3.088000000000000000e+03,8.559999999999999831e-01,6.752623532284678098e-02
3.089000000000000000e+03,8.564000000000000501e-01,6.732334137759925230e-02
3.090000000000000000e+03,8.568999999999999950e-01,6.706985716921050333e-02
3.091000000000000000e+03,8.572999999999999510e-01,6.686717627326574376e-02
3.092000000000000000e+03,8.578000000000000069e-01,6.661395809694560521e-02
3.093000000000000000e+03,8.581999999999999629e-01,6.641148980334694862e-02
3.094000000000000000e+03,8.587000000000000188e-01,6.615853710127875265e-02
3.095000000000000000e+03,8.590999999999999748e-01,6.595628096447464506e-02
3.096000000000000000e+03,8.596000000000000307e-01,6.570359318059428022e-02
3.097000000000000000e+03,8.600999999999999757e-01,6.545105233385307975e-02
3.098000000000000000e+03,8.606000000000000316e-01,6.519865825346328470e-02
3.099000000000000000e+03,8.609999999999999876e-01,6.499684854634524278e-02
3.100000000000000000e+03,8.615000000000000435e-01,6.474471821595267906e-02
3.101000000000000000e+03,8.618999999999999995e-01,6.454311928839009949e-02
3.102000000000000000e+03,8.624000000000000554e-01,6.429125215733648424e-02
3.103000000000000000e+03,8.628000000000000114e-01,6.408986356949256114e-02
3.104000000000000000e+03,8.632999999999999563e-01,6.383825908884238620e-02
3.105000000000000000e+03,8.636000000000000343e-01,6.368736633780680556e-02
3.106000000000000000e+03,8.639000000000000012e-01,6.353652599525314026e-02
3.107000000000000000e+03,8.640999999999999792e-01,6.343599486473405769e-02
3.108000000000000000e+03,8.642999999999999572e-01,6.333548699992462561e-02
3.109000000000000000e+03,8.643999999999999462e-01,6.328524178879629813e-02
3.110000000000000000e+03,8.646000000000000352e-01,6.318476880236705007e-02
3.111000000000000000e+03,8.648000000000000131e-01,6.308431905474606860e-02
3.112000000000000000e+03,8.660999999999999810e-01,6.243196139961708357e-02
3.113000000000000000e+03,8.650999999999999801e-01,6.293368798257184538e-02
3.114000000000000000e+03,8.652999999999999581e-01,6.283329628496735209e-02
3.115000000000000000e+03,8.650999999999999801e-01,6.293368798257184538e-02
3.116000000000000000e+03,8.649000000000000021e-01,6.303410289212976747e-02
3.117000000000000000e+03,8.647000000000000242e-01,6.313454102437741911e-02
3.118000000000000000e+03,8.646000000000000352e-01,6.318476880236705007e-02
3.119000000000000000e+03,8.643999999999999462e-01,6.328524178879629813e-02
3.120000000000000000e+03,8.641999999999999682e-01,6.338573802478869590e-02
3.121000000000000000e+03,8.639000000000000012e-01,6.353652599525314026e-02
3.122000000000000000e+03,8.637000000000000233e-01,6.363708040225554696e-02
3.123000000000000000e+03,8.633999999999999453e-01,6.378795567975119318e-02
3.124000000000000000e+03,8.630999999999999783e-01,6.393888339001153887e-02
3.125000000000000000e+03,8.627000000000000224e-01,6.414020196211955849e-02
3.126000000000000000e+03,8.624000000000000554e-01,6.429125215733648424e-02
3.127000000000000000e+03,8.620999999999999774e-01,6.444235490698604907e-02
3.128000000000000000e+03,8.618000000000000105e-01,6.459351024765104532e-02
3.129000000000000000e+03,8.614000000000000545e-01,6.479513257341869281e-02
3.130000000000000000e+03,8.610999999999999766e-01,6.494641076893495346e-02
3.131000000000000000e+03,8.606000000000000316e-01,6.519865825346328470e-02
3.132000000000000000e+03,8.601999999999999647e-01,6.540056178192697744e-02
3.133000000000000000e+03,8.597000000000000197e-01,6.565307326174441016e-02
3.134000000000000000e+03,8.591999999999999638e-01,6.590573164451962729e-02
3.135000000000000000e+03,8.587000000000000188e-01,6.615853710127875265e-02
3.136000000000000000e+03,8.582999999999999519e-01,6.636088747507494501e-02
3.137000000000000000e+03,8.578000000000000069e-01,6.661395809694560521e-02
3.138000000000000000e+03,8.574000000000000510e-01,6.681652082538611093e-02
3.139000000000000000e+03,8.568000000000000060e-01,6.712054217620078145e-02
3.140000000000000000e+03,8.561999999999999611e-01,6.742477650170942971e-02
3.141000000000000000e+03,8.555000000000000382e-01,6.777998612288090030e-02
3.142000000000000000e+03,8.548999999999999932e-01,6.808468291875389988e-02
3.143000000000000000e+03,8.541999999999999593e-01,6.844043290919477052e-02
3.144000000000000000e+03,8.535000000000000364e-01,6.879647454924756045e-02
3.145000000000000000e+03,8.528000000000000025e-01,6.915280831750295065e-02
3.146000000000000000e+03,8.520999999999999686e-01,6.950943469373041528e-02
3.147000000000000000e+03,8.510999999999999677e-01,7.001940948448528990e-02
3.148000000000000000e+03,8.501999999999999558e-01,7.047889936889598084e-02
3.149000000000000000e+03,8.488999999999999879e-01,7.114346641808931559e-02
3.150000000000000000e+03,8.477000000000000091e-01,7.175781684269091909e-02
3.151000000000000000e+03,8.464000000000000412e-01,7.242434530888944288e-02
3.152000000000000000e+03,8.451999999999999513e-01,7.304051161972426043e-02
3.153000000000000000e+03,8.440999999999999615e-01,7.360609973031780051e-02
3.154000000000000000e+03,8.429999999999999716e-01,7.417242537525768620e-02
3.155000000000000000e+03,8.420999999999999597e-01,7.463633264589844551e-02
3.156000000000000000e+03,8.411999999999999478e-01,7.510073598571653797e-02
3.157000000000000000e+03,8.407999999999999918e-01,7.530729697981419779e-02
3.158000000000000000e+03,8.405000000000000249e-01,7.546228222451019374e-02
3.159000000000000000e+03,8.408999999999999808e-01,7.525564752005145519e-02
3.160000000000000000e+03,8.413000000000000478e-01,7.504911108438934442e-02
3.161000000000000000e+03,8.416000000000000147e-01,7.489427319033614694e-02
3.162000000000000000e+03,8.419999999999999707e-01,7.468790850035050832e-02
3.163000000000000000e+03,8.423000000000000487e-01,7.453319930846211139e-02
3.164000000000000000e+03,8.426000000000000156e-01,7.437854520917101808e-02
3.165000000000000000e+03,8.427999999999999936e-01,7.427547306393741944e-02
3.166000000000000000e+03,8.430999999999999606e-01,7.412091069849920111e-02
3.167000000000000000e+03,8.431999999999999496e-01,7.406940213152864161e-02
3.168000000000000000e+03,8.434000000000000385e-01,7.396640332115532457e-02
3.169000000000000000e+03,8.434000000000000385e-01,7.396640332115532457e-02
3.170000000000000000e+03,8.435000000000000275e-01,7.391491307485596740e-02
3.171000000000000000e+03,8.431999999999999496e-01,7.406940213152864161e-02
3.172000000000000000e+03,8.428999999999999826e-01,7.422394616325371508e-02
3.173000000000000000e+03,8.420999999999999597e-01,7.463633264589844551e-02
3.174000000000000000e+03,8.414000000000000368e-01,7.499749231902243241e-02
3.175000000000000000e+03,8.380999999999999561e-01,7.670415934449607842e-02
3.176000000000000000e+03,8.347999999999999865e-01,7.841755960658358671e-02
3.177000000000000000e+03,8.312000000000000499e-01,8.029446545087898235e-02
3.178000000000000000e+03,8.276999999999999913e-01,8.212704480115209926e-02
3.179000000000000000e+03,8.245000000000000107e-01,8.380934001946241385e-02
3.180000000000000000e+03,8.214000000000000190e-01,8.544530148236637035e-02
3.181000000000000000e+03,8.191000000000000503e-01,8.666307406737677743e-02
3.182000000000000000e+03,8.167999999999999705e-01,8.788427092114618755e-02
3.183000000000000000e+03,8.157999999999999696e-01,8.841629901892424093e-02
3.184000000000000000e+03,8.147999999999999687e-01,8.894897967187351262e-02
3.185000000000000000e+03,8.145999999999999908e-01,8.905559425002111673e-02
3.186000000000000000e+03,8.165000000000000036e-01,8.804381092731303204e-02
3.187000000000000000e+03,8.145000000000000018e-01,8.910891135547180375e-02
3.188000000000000000e+03,8.145000000000000018e-01,8.910891135547180375e-02
3.189000000000000000e+03,8.266999999999999904e-01,8.265206237222837149e-02
3.190000000000000000e+03,8.389999999999999680e-01,7.623803917129974572e-02
3.191000000000000000e+03,8.463000000000000522e-01,7.247565912497125340e-02
3.192000000000000000e+03,8.536000000000000254e-01,6.874559358358650618e-02
3.193000000000000000e+03,8.577000000000000179e-01,6.666458992234870762e-02
3.194000000000000000e+03,8.618000000000000105e-01,6.459351024765104532e-02
3.195000000000000000e+03,8.645000000000000462e-01,6.323500239005860890e-02
3.196000000000000000e+03,8.672999999999999599e-01,6.183065360967972962e-02
3.197000000000000000e+03,8.679999999999999938e-01,6.148027482350810341e-02
3.198000000000000000e+03,8.688000000000000167e-01,6.108018775522826294e-02
3.199000000000000000e+03,8.687000000000000277e-01,6.113017848701332579e-02
3.200000000000000000e+03,8.687000000000000277e-01,6.113017848701332579e-02
3.201000000000000000e+03,8.686000000000000387e-01,6.118017497378968467e-02
3.202000000000000000e+03,8.686000000000000387e-01,6.118017497378968467e-02
3.203000000000000000e+03,8.683999999999999497e-01,6.128018521761758458e-02
3.204000000000000000e+03,8.682999999999999607e-01,6.133019897732083781e-02
3.205000000000000000e+03,8.677000000000000268e-01,6.163040254819367181e-02
3.206000000000000000e+03,8.670999999999999819e-01,6.193081377661427411e-02
3.207000000000000000e+03,8.665000000000000480e-01,6.223143295006416942e-02
3.208000000000000000e+03,8.659000000000000030e-01,6.253226035662251547e-02
3.209000000000000000e+03,8.650999999999999801e-01,6.293368798257184538e-02
3.210000000000000000e+03,8.642999999999999572e-01,6.333548699992462561e-02
3.211000000000000000e+03,8.638000000000000123e-01,6.358680028852028987e-02
3.212000000000000000e+03,8.632999999999999563e-01,6.383825908884238620e-02
3.213000000000000000e+03,8.629000000000000004e-01,6.403953101083353916e-02
3.214000000000000000e+03,8.626000000000000334e-01,6.419054619006710205e-02
3.215000000000000000e+03,8.626000000000000334e-01,6.419054619006710205e-02
3.216000000000000000e+03,8.626000000000000334e-01,6.419054619006710205e-02
3.217000000000000000e+03,8.629999999999999893e-01,6.398920428479040745e-02
3.218000000000000000e+03,8.633999999999999453e-01,6.378795567975119318e-02
3.219000000000000000e+03,8.639000000000000012e-01,6.353652599525314026e-02
3.220000000000000000e+03,8.645000000000000462e-01,6.323500239005860890e-02
3.221000000000000000e+03,8.650999999999999801e-01,6.293368798257184538e-02
3.222000000000000000e+03,8.658000000000000140e-01,6.258241852286215712e-02
3.223000000000000000e+03,8.663999999999999480e-01,6.228155638273608075e-02
3.224000000000000000e+03,8.669999999999999929e-01,6.198090252378971043e-02
3.225000000000000000e+03,8.675000000000000488e-01,6.173051653708865050e-02
3.226000000000000000e+03,8.680999999999999828e-01,6.143024377893883947e-02
3.227000000000000000e+03,8.686000000000000387e-01,6.118017497378968467e-02
3.228000000000000000e+03,8.691999999999999726e-01,6.088028235151308337e-02
3.229000000000000000e+03,8.697000000000000286e-01,6.063052992534010560e-02
3.230000000000000000e+03,8.702999999999999625e-01,6.033101647767347142e-02
3.231000000000000000e+03,8.708000000000000185e-01,6.008157963094326592e-02
3.232000000000000000e+03,8.713999999999999524e-01,5.978244440026492246e-02
3.233000000000000000e+03,8.719000000000000083e-01,5.953332233647105204e-02
3.234000000000000000e+03,8.723999999999999533e-01,5.928434309333736191e-02
3.235000000000000000e+03,8.727000000000000313e-01,5.913502403327836054e-02
3.236000000000000000e+03,8.729999999999999982e-01,5.898575629443027213e-02
3.237000000000000000e+03,8.732999999999999652e-01,5.883653984152679983e-02
3.238000000000000000e+03,8.736000000000000432e-01,5.868737463933796500e-02
3.239000000000000000e+03,8.739000000000000101e-01,5.853826065267025980e-02
3.240000000000000000e+03,8.741999999999999771e-01,5.838919784636623783e-02
3.241000000000000000e+03,8.743999999999999551e-01,5.828985105835364500e-02
3.242000000000000000e+03,8.747000000000000330e-01,5.814087347462645189e-02
3.243000000000000000e+03,8.749000000000000110e-01,5.804158346918637801e-02
3.244000000000000000e+03,8.750999999999999890e-01,5.794231615860489376e-02
3.245000000000000000e+03,8.751999999999999780e-01,5.789269101064445366e-02
3.246000000000000000e+03,8.753999999999999559e-01,5.779345772290477717e-02
3.247000000000000000e+03,8.754999999999999449e-01,5.774384958053509209e-02
3.248000000000000000e+03,8.757000000000000339e-01,5.764465029232319904e-02
3.249000000000000000e+03,8.757000000000000339e-01,5.764465029232319904e-02
3.250000000000000000e+03,8.758000000000000229e-01,5.759505914389326936e-02
3.251000000000000000e+03,8.758000000000000229e-01,5.759505914389326936e-02
3.252000000000000000e+03,8.758000000000000229e-01,5.759505914389326936e-02
3.253000000000000000e+03,8.758000000000000229e-01,5.759505914389326936e-02
3.254000000000000000e+03,8.758000000000000229e-01,5.759505914389326936e-02
3.255000000000000000e+03,8.758000000000000229e-01,5.759505914389326936e-02
3.256000000000000000e+03,8.758000000000000229e-01,5.759505914389326936e-02
3.257000000000000000e+03,8.758000000000000229e-01,5.759505914389326936e-02
3.258000000000000000e+03,8.758000000000000229e-01,5.759505914389326936e-02
3.259000000000000000e+03,8.758000000000000229e-01,5.759505914389326936e-02
3.260000000000000000e+03,8.758000000000000229e-01,5.759505914389326936e-02
3.261000000000000000e+03,8.756000000000000449e-01,5.769424710410589463e-02
3.262000000000000000e+03,8.754999999999999449e-01,5.774384958053509209e-02
3.263000000000000000e+03,8.752999999999999670e-01,5.784307153250956707e-02
3.264000000000000000e+03,8.751999999999999780e-01,5.789269101064445366e-02
3.265000000000000000e+03,8.750000000000000000e-01,5.799194697768675355e-02
3.266000000000000000e+03,8.748000000000000220e-01,5.809122563440053538e-02
3.267000000000000000e+03,8.746000000000000441e-01,5.819052699116178395e-02
3.268000000000000000e+03,8.745000000000000551e-01,5.824018618530464597e-02
3.269000000000000000e+03,8.742999999999999661e-01,5.833952161160767258e-02
3.270000000000000000e+03,8.740999999999999881e-01,5.843887976392921763e-02
3.271000000000000000e+03,8.738000000000000211e-01,5.858795962645033106e-02
3.272000000000000000e+03,8.735000000000000542e-01,5.873709068105022885e-02
3.273000000000000000e+03,8.731999999999999762e-01,5.888627296289843105e-02
3.274000000000000000e+03,8.729000000000000092e-01,5.903550650720055387e-02
3.275000000000000000e+03,8.728000000000000203e-01,5.908526241971452653e-02
3.276000000000000000e+03,8.728000000000000203e-01,5.908526241971452653e-02
3.277000000000000000e+03,8.728000000000000203e-01,5.908526241971452653e-02
3.278000000000000000e+03,8.729000000000000092e-01,5.903550650720055387e-02
3.279000000000000000e+03,8.729000000000000092e-01,5.903550650720055387e-02
3.280000000000000000e+03,8.729999999999999982e-01,5.898575629443027213e-02
3.281000000000000000e+03,8.729999999999999982e-01,5.898575629443027213e-02
3.282000000000000000e+03,8.730999999999999872e-01,5.893601178009798963e-02
3.283000000000000000e+03,8.732999999999999652e-01,5.883653984152679983e-02
3.284000000000000000e+03,8.736000000000000432e-01,5.868737463933796500e-02
3.285000000000000000e+03,8.738000000000000211e-01,5.858795962645033106e-02
3.286000000000000000e+03,8.740999999999999881e-01,5.843887976392921763e-02
3.287000000000000000e+03,8.742999999999999661e-01,5.833952161160767258e-02
3.288000000000000000e+03,8.745000000000000551e-01,5.824018618530464597e-02
3.289000000000000000e+03,8.747000000000000330e-01,5.814087347462645189e-02
3.290000000000000000e+03,8.750000000000000000e-01,5.799194697768675355e-02
3.291000000000000000e+03,8.751999999999999780e-01,5.789269101064445366e-02
3.292000000000000000e+03,8.754999999999999449e-01,5.774384958053509209e-02
3.293000000000000000e+03,8.756000000000000449e-01,5.769424710410589463e-02
3.294000000000000000e+03,8.758000000000000229e-01,5.759505914389326936e-02
3.295000000000000000e+03,8.759000000000000119e-01,5.754547365752289007e-02
3.296000000000000000e+03,8.760999999999999899e-01,5.744631966579007848e-02
3.297000000000000000e+03,8.762999999999999678e-01,5.734718830678783852e-02
3.298000000000000000e+03,8.764999999999999458e-01,5.724807957018628740e-02
3.299000000000000000e+03,8.766000000000000458e-01,5.719853368205957828e-02
3.300000000000000000e+03,8.768000000000000238e-01,5.709945885970604817e-02
3.301000000000000000e+03,8.769000000000000128e-01,5.704992992290112974e-02
3.302000000000000000e+03,8.770999999999999908e-01,5.695088899159317375e-02
3.303000000000000000e+03,8.771999999999999797e-01,5.690137699451472408e-02
